signal_date,ticker,name,light,rebound,base_q,exit_reason,exit_price,ret,days_held,entry
2022-08-11,1339.TW,昭輝,green,0.6994447817104748,0.8548668481169555,賣壓比例,33.676519185525706,-0.04379323447765313,31,35.004711148454014
2022-08-11,1473.TW,台南,green,0.45263409926437487,0.9081330821447117,停損,17.894745398656543,-0.10067758159181858,15,19.769432911053446
2022-08-11,2235.TWO,謚源,green,0.4660506819972322,0.9192891480800617,賣壓比例,37.48804168839071,-0.03932288878142141,44,38.786332274866574
2022-08-11,3168.TW,眾福科,green,1.0,0.44968672832415957,賣壓比例,35.58384704589844,-0.013433995367763775,16,35.85577709328145
2022-08-11,3617.TW,碩天,green,0.6118066912013628,0.8681050726953874,賣壓比例,76.81063122485602,0.003138732486908013,41,76.1263518132029
2022-08-11,5493.TWO,三聯,green,1.0,0.7935783206956939,賣壓比例,44.22096296723265,-0.011608172468517398,42,44.47706960491199
2022-08-11,8109.TWO,博大,green,1.0,0.8536282408608316,賣壓比例,66.4822793674262,0.09818111607830096,42,60.21775872004598
2022-08-12,2301.TW,光寶科,green,1.0,0.6987067276436665,賣壓比例,55.0633207835302,-0.05874927399253436,43,58.13882227252792
2022-08-12,2850.TW,新產,green,1.0,0.6622335096678603,賣壓比例,42.56571245966384,-0.0020835691633505965,24,42.40599321914451
2022-08-12,2880.TW,華南金,green,1.0,0.7541319332217534,賣壓比例,19.406752262562502,-0.06703143481429372,37,20.67146196530922
2022-08-12,4737.TW,華廣,green,0.9711365400085655,0.8813932403757405,賣壓比例,66.12418400693889,-0.05287971795780875,30,69.38745651673044
2022-08-12,6115.TW,鎰勝,green,1.0,0.919320022860402,賣壓比例,34.75351038923832,0.003811805317278782,27,34.420941949286956
2022-08-15,1443.TW,立益,green,1.0,0.6005516357538023,賣壓比例,19.899999618530273,-0.008356322932180783,23,19.950000762939453
2022-08-15,5251.TWO,天鉞電,green,1.0,0.728013849711475,停損,19.75,-0.11015835903136093,15,22.049999237060547
2022-08-15,6517.TWO,保勝光學,green,1.0,0.0,賣壓比例,39.661974498867046,0.02107783123592135,40,38.621968645190314
2022-08-16,1795.TW,美時,green,1.0,0.5361428634915604,停損,146.5308420019212,-0.04905978822381838,40,153.1483497619629
2022-08-16,2065.TWO,世豐,green,1.0,0.7882073870778954,賣壓比例,36.468725246267724,-0.061076856546193194,28,38.60051007901116
2022-08-16,2468.TW,華經,green,1.0,0.9200345227687425,停損,15.40951922402453,-0.09300611588825955,28,16.880782675143895
2022-08-16,6550.TW,北極星藥業-KY,green,1.0,0.0,賣壓比例,169.5,0.27339528301886784,28,132.5
2022-08-17,1215.TW,卜蜂,green,1.0,0.8270597910723886,賣壓比例,65.41854730258795,0.03163496390276412,36,63.05493532792939
2022-08-17,4104.TW,佳醫,green,1.0,0.8119357257357449,賣壓比例,46.88507904753466,0.014195042361296116,28,45.96373405139117
2022-08-17,4536.TW,拓凱,green,1.0,0.8158598921167924,提前停損,139.3090098943466,-0.08428148788503617,26,151.16511476139505
2022-08-17,5205.TWO,中茂,green,0.6215429445231415,0.4064600056438765,賣壓比例,30.350000381469727,-0.08615301874334166,43,33.0
2022-08-17,5426.TWO,振發,green,1.0,0.8495498651697801,停損,13.305509647127682,-0.08611757770341286,13,14.466718063394572
2022-08-17,8049.TWO,晶采,green,1.0,0.7502084698866324,賣壓比例,20.979514124901677,0.013681160526000012,40,20.57760952993124
2022-08-17,8478.TW,東哥遊艇,green,1.0,0.0,停損,203.74468473794823,-0.10089128416870138,47,225.14251885047327
2022-08-17,9939.TW,宏全,green,1.0,0.754862715257723,賣壓比例,68.99314181261563,0.056649988215257706,70,64.9347224262161
2022-08-18,1336.TWO,台翰,green,1.0,0.8003767996278326,停損,23.43556846784024,-0.09171772480197035,12,25.63695550817672
2022-08-18,2702.TW,華園,green,0.9805161171223731,0.5743874161153869,賣壓比例,22.736719630281033,0.05423586679308325,26,21.447998074970076
2022-08-18,2729.TWO,瓦城,green,0.7435879183276103,0.9210795517883172,賣壓比例,124.72519690419058,-0.02127413849521429,43,126.67911308892508
2022-08-18,3693.TWO,營邦,green,0.6155028543922403,0.7412181213039941,賣壓比例,61.13154567889313,0.036522875094500494,30,58.64652384910822
2022-08-18,4908.TWO,前鼎,green,0.5196568739676841,0.7947832698171509,停損,32.002094899277424,-0.0953641377313372,26,35.148371024166835
2022-08-18,6220.TWO,岳豐,green,0.7689649111903808,0.8275864348407383,停損,24.496948547709994,-0.0653354611634118,31,26.046326277967587
2022-08-18,6530.TWO,創威,green,1.0,0.7589942957859871,停損,22.578780607584207,-0.11791888870164222,12,25.428527416466892
2022-08-19,1712.TW,興農,green,1.0,0.528468227284583,賣壓比例,30.974406155119745,0.0030107481004912,27,30.70236027463567
2022-08-19,1808.TW,潤隆,green,1.0,0.8342335914975729,賣壓比例,26.2897906779734,-0.01713347151869902,20,26.58981611074645
2022-08-19,6803.TWO,崑鼎,green,1.0,0.8504094912073623,賣壓比例,211.58690517155202,0.03029462324562595,29,204.20595776367188
2022-08-19,8403.TWO,盛弘,green,0.5716892133933293,0.8109648032810451,停損,26.199079004448564,-0.1066650585582681,27,29.136474374717153
2022-08-22,2427.TW,三商電,green,1.0,0.822302124597089,停損,11.726829528808594,-0.08277302871128142,12,12.70406465934973
2022-08-22,2752.TWO,豆府,green,1.0,0.8941263341972423,賣壓比例,146.1544099401255,0.10489377806445291,62,131.58247007677105
2022-08-22,5348.TWO,正能量智能,green,1.0,0.7703397391797772,停損,21.258298873901367,-0.08635841899423499,6,23.1196231842041
2022-08-23,3289.TWO,宜特,green,0.7860320404915572,0.8881571010582678,賣壓比例,67.29260080918006,0.22164618578497178,95,54.821026401924904
2022-08-23,6603.TWO,富強鑫,green,1.0,0.6233497355771254,停損,17.335385427417272,-0.08713079604660998,1,18.869079205942842
2022-08-23,8932.TWO,智通*,green,1.0,0.6392750940241863,賣壓比例,9.1886022498189,0.44057849284332395,100,6.352614246250334
2022-08-24,1402.TW,遠東新,green,1.0,0.8513716521082261,賣壓比例,27.476625466637785,-0.0010345405779258248,35,27.34494698403738
2022-08-24,1526.TW,日馳,green,1.0,0.8378238537705376,提前停損,47.21583193824405,-0.08058315421545778,22,51.02942156995728
2022-08-24,1813.TWO,寶利徠,green,0.4937968511231864,0.9235250418867077,停損,19.73105883960458,-0.0774383751228914,10,21.25249007111078
2022-08-24,2538.TW,基泰,green,1.0,0.7083633195270936,賣壓比例,12.059530426894232,-0.05379525805372896,20,12.666845608311469
2022-08-24,4549.TWO,桓達,green,1.0,0.7638149297208439,賣壓比例,66.90702923959645,-0.008202887763138579,56,67.0648252462554
2022-08-24,6222.TWO,立軒,green,0.9283230207175456,0.8755759087453446,停損,17.75,-0.09559358974358975,5,19.5
2022-08-24,6556.TWO,勝品,green,1.0,0.5849416632065416,提前停損,59.715262111372475,-0.05060521488880363,24,62.51304696148773
2022-08-24,8401.TWO,白紗科,green,1.0,0.6107701958988557,賣壓比例,14.18856701412411,0.056005904519412474,36,13.36204559746338
2022-08-25,1442.TW,名軒,green,1.0,0.7206591245281091,賣壓比例,23.530723138392357,0.05286222355338168,32,22.22579716650065
2022-08-25,1726.TW,永記,green,1.0,0.9293230922451814,賣壓比例,62.167171330168344,-0.015572109586242312,19,62.77750107517161
2022-08-25,1817.TW,凱撒衛,green,1.0,0.8537245220322813,賣壓比例,28.469777025495254,-0.0001842776428503173,31,28.309383916124535
2022-08-25,2838.TW,聯邦銀,green,1.0,0.6357592492822082,提前停損,12.103181838989258,-0.0792443115289819,19,13.06184711531459
2022-08-25,3038.TW,全台,green,1.0,0.8309119036716714,停損,17.18393784972683,-0.10477467180608654,7,19.07047869590411
2022-08-25,4768.TWO,晶呈科技,green,0.9865140864562693,0.7039777909600055,賣壓比例,141.2987719719036,0.020543029650809473,33,137.66536588812866
2022-08-25,9802.TW,鈺齊-KY,green,1.0,0.5809949014784841,提前停損,142.51203104030867,-0.10188303660541595,20,157.6518134082537
2022-08-26,1446.TW,宏和,green,0.8279576159264813,0.8962493934935956,賣壓比例,29.71713730994257,-0.02941411625492927,24,30.434294565214035
2022-08-26,1465.TW,偉全,green,0.8596274759460772,0.9519524150853056,賣壓比例,11.182575209688897,-0.039684579106784114,20,11.57418281369525
2022-08-26,1537.TW,廣隆,green,1.0,0.9330259027240698,賣壓比例,112.84653829491657,-0.030672682456241752,20,115.718994140625
2022-08-26,2546.TW,根基,green,1.0,0.8239433244875897,賣壓比例,38.78259035477391,-0.009834083291196817,19,38.93772148032093
2022-08-26,3284.TWO,太普高,green,0.6020873495044875,0.8660483678610664,停損,10.921800373774497,-0.10518776301347196,30,12.126410906620329
2022-08-26,4763.TW,材料*-KY,green,1.0,0.8670852337303141,賣壓比例,8.408198111139393,0.022366574053906206,32,8.177458254722294
2022-08-26,5425.TWO,台半,green,1.0,0.5421530644128483,停損,71.54197059407633,-0.12921236896587193,20,81.60951351093797
2022-08-26,6171.TWO,大城地產,green,1.0,0.6537717869154911,賣壓比例,22.296043321920607,-0.0058500437955050005,20,22.296044298387127
2022-08-26,6417.TWO,韋僑,green,1.0,0.8046892989497274,賣壓比例,84.61802166026273,0.066855663162705,29,78.88279568766302
2022-08-29,5488.TWO,松普,green,1.0,0.7389331082066729,停損,9.989999771118164,-0.11785002034505207,24,11.25
2022-08-30,2540.TW,愛山林,green,1.0,0.3817021827744802,停損,22.13494125555025,-0.11486455030355677,17,24.843212942581246
2022-08-30,3665.TW,貿聯-KY,green,1.0,0.7487472105103918,停損,283.66049631149394,-0.09782067404479985,5,312.3913382567217
2022-08-30,4977.TW,眾達-KY,green,0.7859339015119908,0.7250073639928025,提前停損,99.86936653034799,-0.09638502966751236,17,109.81111949131713
2022-08-30,8933.TWO,愛地雅,green,1.0,0.8199774979423725,賣壓比例,21.200000762939453,0.24858794328222214,30,16.899999618530273
2022-08-30,9942.TW,茂順,green,1.0,0.7226739811337535,賣壓比例,86.7271514892578,-0.0058499369569994025,30,86.7271460217183
2022-08-31,1319.TW,東陽,green,1.0,0.7190178990428457,停損,41.92290361946298,-0.08474911161440254,19,45.51391074319856
2022-08-31,2362.TW,藍天,green,0.7755929830831546,0.8737016616426979,停損,26.494044987442052,-0.09003006745347983,17,28.929316829535434
2022-08-31,2433.TW,互盛電,green,1.0,0.9139933614692455,賣壓比例,37.402924040488976,-0.02421738887402889,14,38.10277247980419
2022-08-31,3164.TW,景岳,green,1.0,0.8677812502519036,停損,21.819231262353714,-0.09408537510990309,17,23.930771897389395
2022-08-31,3710.TWO,連展投控,green,1.0,0.5651590444649188,停損,16.200000762939453,-0.07748323469044002,3,17.450000762939453
2022-08-31,4128.TWO,中天,green,0.4568000859241765,0.7712533376626417,停損,57.98029676961456,-0.13701891047548095,17,66.73368099816174
2022-08-31,4506.TWO,崇友,green,1.0,0.7616637984676502,賣壓比例,65.28069104544798,-0.0335910563364674,19,67.14331760165275
2022-08-31,5516.TWO,雙喜,green,1.0,0.7493250258489874,賣壓比例,14.898303753143129,0.006390271343751496,36,14.718149608260095
2022-08-31,6190.TWO,萬泰科,green,1.0,0.3369898085283617,停損,33.54264884520059,-0.08938225641038242,4,36.59992299763968
2022-08-31,8085.TWO,福華,green,1.0,0.37553746821981193,停損,21.058383804551173,-0.12115398464781332,10,23.80295993100872
2022-09-01,6752.TWO,叡揚,green,1.0,0.8347203490734032,提前停損,46.247721076046155,-0.07801492352591863,17,49.844764709472656
2022-09-02,1760.TW,寶齡富錦,green,0.9620689769275487,0.5384877697427009,停損,126.01183354304386,-0.16792945830188274,2,150.3863758819782
2022-09-02,3416.TW,融程電,green,1.0,0.891174918346684,賣壓比例,67.05731747057581,-0.021059226603618565,17,68.09295870970251
2022-09-02,4111.TWO,濟生,green,0.6816749291141356,0.9293085562329583,停損,20.06115997960432,-0.11360044808400968,15,22.483799444365737
2022-09-02,6143.TWO,振曜,green,1.0,0.6506552870867515,停損,46.73347459876019,-0.13161676061962332,2,53.45652909729571
2022-09-05,1342.TW,八貫,green,1.0,0.7232283075027055,停損,55.854625101295134,-0.091351793877925,14,61.076801165249286
2022-09-05,2530.TW,華建,green,0.7535379075290263,0.9397309610405729,賣壓比例,15.416841171215742,0.09568842665887459,67,13.995736143293023
2022-09-05,4163.TWO,鐿鈦,green,0.6369723283210552,0.8963274425417628,提前停損,81.34867687780772,-0.06796806735859082,16,86.73658596738387
2022-09-05,4195.TW,基米-創,green,1.0,0.7742927885834894,停損,20.26871283615211,-0.09715437490217624,4,22.305282733115526
2022-09-05,5403.TWO,中菲,green,1.0,0.701948691835065,賣壓比例,51.17752036840125,-0.05909014688416057,28,54.055439930171495
2022-09-05,8084.TWO,巨虹,green,1.0,0.7021284537164609,停損,91.69999694824219,-0.15677595418294274,34,108.0
2022-09-05,8342.TWO,益張,green,1.0,0.9260179928725204,賣壓比例,44.3911519704324,0.04600180997050054,135,42.202857426919635
2022-09-05,9933.TW,中鼎,green,1.0,0.7752122597690563,提前停損,36.58566881251613,-0.0793193437478463,25,39.48673318647258
2022-09-06,3004.TW,豐達科,green,0.4529578021538209,0.857110032180802,賣壓比例,59.380738807447024,-0.052770886321730416,23,62.30410251912429
2022-09-08,2305.TW,全友,green,1.0,0.0,停損,33.25,-0.11323255033557042,1,37.25
2022-09-08,5534.TW,長虹,green,1.0,0.9496290620568174,賣壓比例,61.69694221712491,-0.02690271344618409,5,63.02376344932361
2022-09-08,6123.TWO,上奇,green,1.0,0.699560926847167,賣壓比例,41.53522678712584,-0.015574364136828202,23,41.94309673278162
2022-09-08,8908.TWO,欣雄,green,1.0,0.5252793223556569,停損,52.43360900878906,-0.09178748784380206,11,57.36326379374482
2022-09-08,8996.TW,高力,green,1.0,0.5713838580567696,停損,101.01778091922884,-0.08881941180250527,11,110.15748244318468
2022-09-08,9924.TW,福興,green,1.0,0.9398837824018658,提前停損,39.17640901070375,-0.07109201105834215,13,41.91075066933599
2022-09-12,2755.TWO,揚秦,green,1.0,0.6487644739729639,賣壓比例,50.634479163303915,-0.0905323379818461,32,55.319023399659535
2022-09-12,2890.TW,永豐金,green,1.0,0.6134414186142652,提前停損,14.221869546784758,-0.07396978132819296,12,15.261478097533764
2022-09-12,4417.TWO,金洲,green,1.0,0.8677024140951501,賣壓比例,28.60960807954168,-0.03687971252819187,20,29.525784690662217
2022-09-12,5353.TWO,台林,green,1.0,0.47244874201679243,停損,31.49301557800893,-0.08970497567580557,12,34.37557891147216
2022-09-12,6183.TW,關貿,green,1.0,0.7830846525665103,賣壓比例,61.7997291747929,-0.03687966489171,12,63.77876281205894
2022-09-12,6186.TWO,新潤,green,1.0,0.9397713491342564,賣壓比例,17.625919794663552,-0.011178672218590681,24,17.720345708544496
2022-09-12,7402.TWO,邑錡,green,1.0,0.5538205401975425,停損,41.51503179879246,-0.0785771904025789,10,44.77110874934029
2022-09-13,2483.TW,百容,green,1.0,0.7316919611428074,停損,23.594583920343922,-0.138277943366908,19,27.19610865743039
2022-09-13,2536.TW,宏普,green,1.0,0.9206051248832596,賣壓比例,19.43499073937224,-0.048312796666915216,11,20.296851831679344
2022-09-13,5288.TW,豐祥-KY,green,1.0,0.6991638242116716,賣壓比例,144.86412980821396,-0.04342225792802321,35,150.51948678904566
2022-09-13,5902.TWO,德記,green,1.0,0.5334685770989939,賣壓比例,32.81931526989006,-0.06895699577519496,9,35.02995018843705
2022-09-13,8069.TWO,元太,green,1.0,0.0,停損,204.3582111515411,-0.10708971202122805,9,227.37788249536888
2022-09-14,2221.TWO,大甲,green,1.0,0.5395173751967857,停損,32.14626292436743,-0.10058683122832043,10,35.510406292112364
2022-09-14,8442.TW,威宏-KY,green,1.0,0.6310549866508604,停損,56.16513621294986,-0.08840658199247828,10,61.21918268804822
2022-09-15,3128.TWO,昇銳,yellow,1.0,0.6479024976970551,停損,23.56629422095178,-0.11732008146424852,2,26.522792006585146
2022-09-15,3485.TWO,敘豐,yellow,1.0,0.6379670023271371,賣壓比例,31.91910743713379,-0.04292867642000495,2,33.1481987733571
2022-09-15,3533.TW,嘉澤,yellow,1.0,0.6105044540052802,停損,686.5755820875323,-0.06967981231561768,9,733.3875732421875
2022-09-15,3580.TWO,友威科,yellow,1.0,0.6409451937095165,停損,57.63207681901098,-0.11696118730470303,7,64.83609197899393
2022-09-15,3653.TW,健策,yellow,1.0,0.669847666892035,停損,362.68008488129806,-0.0762203575791067,7,390.13395048034977
2022-09-15,4131.TWO,浩泰,yellow,0.45674504002458044,0.7043798289559712,停損,24.950000762939453,-0.14550514610553608,7,29.0
2022-09-15,4438.TW,廣越,yellow,0.9571997368971686,0.8117059319840332,停損,111.47256802964483,-0.0941893400666359,4,122.27418921179805
2022-09-15,4541.TWO,晟田,yellow,1.0,0.6761001541817693,停損,28.93911407405579,-0.11790661688306045,9,32.59117036546979
2022-09-15,6146.TWO,耕興,yellow,1.0,0.8364977379230587,停損,180.0173138716,-0.07613116255166072,12,193.62554206782204
2022-09-15,8114.TW,振樺電,yellow,1.0,0.4391512599423004,停損,131.12624723147724,-0.09408527180915002,2,143.81588054153153
2022-09-15,8222.TW,寶一,yellow,1.0,0.6058906763904008,停損,27.39936383002627,-0.07251668750491533,2,29.35646190188949
2022-09-15,8426.TWO,紅木-KY,yellow,0.6353276766657595,0.7750768633562454,賣壓比例,24.537988410936272,0.22763009217351207,44,19.893299102783203
2022-09-16,2743.TWO,山富,yellow,1.0,0.0,停損,50.19136592934162,-0.1083817092317508,6,55.92550338060067
2022-09-16,5434.TW,崇越,yellow,1.0,0.6764464335388061,提前停損,138.63999883658545,-0.07036614697639551,6,148.2013809094439
2022-09-16,6606.TW,建德工業,yellow,1.0,0.8287445782498608,賣壓比例,21.441036224365234,-0.01116916776269681,33,21.555694580078125
2022-09-19,3430.TWO,奇鈦科,yellow,1.0,0.2526442262414519,停損,57.33842498300753,-0.08362770000207229,5,62.174190521240234
2022-09-20,2707.TW,晶華,yellow,1.0,0.7601502518106126,提前停損,140.20750366210936,-0.0782361718452926,25,151.1485700261958
2022-09-20,8349.TWO,恒耀,yellow,0.8299870735260653,0.788573112811121,停損,42.38060358057658,-0.10929825491726106,16,47.27067212017468
2022-09-21,8927.TWO,北基,yellow,1.0,0.4691053924028793,賣壓比例,23.263931956822507,-0.0716218410521978,14,24.901767019123135
2022-09-22,2748.TW,雲品,yellow,0.8824104106460708,0.8819575410141884,停損,42.53008479511652,-0.0970264871742322,4,46.79685791015625
2022-09-23,2368.TW,金像電,yellow,1.0,0.5888748218069844,停損,83.38541776080464,-0.10085002155947428,3,92.13858535609293
2022-09-23,8033.TW,雷虎,yellow,1.0,0.6750509856781886,停損,19.58463478088379,-0.1029154772446714,2,21.689983367919922
2022-09-26,2731.TW,雄獅,yellow,1.0,0.7760706450974462,停損,84.1034387381331,-0.06575771476873302,2,89.4629602427205
2022-09-27,4166.TWO,友霖,yellow,1.0,0.7117252275035943,停損,20.799999237060547,-0.11696112922458365,3,23.399999618530273
2022-11-08,3356.TW,奇偶,yellow,1.0,0.7744649615853705,停損,34.06625209192731,-0.11824861707009635,36,38.38012507312375
2022-11-08,5015.TWO,華祺,yellow,1.0,0.43527956594012707,停損,51.382166644924936,-0.09947268039691512,4,56.689598838843295
2022-11-08,5225.TW,東科-KY,yellow,0.47074163245119605,0.6513680828456533,賣壓比例,28.784305350351445,-0.018670434741730337,22,29.15812519156106
2022-11-09,2542.TW,興富發,yellow,1.0,0.8881525427043171,賣壓比例,30.10468049975374,-0.028442113921614644,27,30.800529572706385
2022-11-09,3207.TWO,耀勝,yellow,1.0,0.0,提前停損,46.466585495506926,-0.08949661078698776,35,50.70815041718089
2022-11-09,3617.TW,碩天,yellow,1.0,0.7631244463993467,停損,87.6736080316329,-0.09067142002778558,22,95.79945373535156
2022-11-09,4102.TWO,永日,yellow,0.656640559920467,0.7274222615567785,停損,27.289681091479093,-0.09785603780345128,43,30.05491471051416
2022-11-09,5209.TWO,新鼎,yellow,1.0,0.8160796586797701,賣壓比例,133.08600975894637,1.3154008599921128,161,57.33374709849266
2022-11-09,6532.TWO,瑞耘,yellow,0.5989540984537483,0.7477783637367577,停損,46.188026428222656,-0.1164110728741404,20,51.929396184035966
2022-11-11,5410.TWO,國眾,yellow,1.0,0.7608890435526804,賣壓比例,27.740762123113274,-0.03641764451092953,31,28.615469626159005
2022-11-11,6620.TWO,漢達,yellow,1.0,0.3479614554484326,賣壓比例,171.6897322806587,1.4975791183563205,85,68.58182283722306
2022-11-11,8931.TWO,大汽電,yellow,1.0,0.885816995076458,賣壓比例,65.45824634965368,1.2207361625974482,112,29.398478913249267
2022-11-11,9937.TW,全國,yellow,1.0,0.9265285983115013,賣壓比例,54.4388771514042,0.17096725483407807,95,46.25941447389778
2022-11-14,2201.TW,裕隆,yellow,1.0,0.8616087819341401,賣壓比例,72.15597534179688,0.6031113580794615,68,44.846307202757146
2022-11-14,2356.TW,英業達,yellow,1.0,0.8931340855874211,停損,21.38981887168127,-0.07854154090206741,7,23.06656287001724
2022-11-14,6754.TW,匯僑設計,yellow,0.47506829683200064,0.8564835305339967,賣壓比例,36.63502358789096,0.041144465853335664,25,34.99065638138993
2022-11-15,1235.TW,興泰,yellow,1.0,0.20745245196980233,賣壓比例,48.04382443701754,0.011693899129291994,19,47.21548080444336
2022-11-15,1605.TW,華新,yellow,1.0,0.4212531834039841,停損,39.190170956399115,-0.11138272608638075,2,43.81397967186422
2022-11-15,4958.TW,臻鼎-KY,yellow,0.7677546961486658,0.8262329107704868,提前停損,96.1510243547072,-0.08534786065246067,25,104.45497109095255
2022-11-16,3443.TW,創意,yellow,1.0,0.6296160916281799,停損,611.2639413686899,-0.08954411166409401,30,667.0959437779018
2022-11-17,2740.TWO,天蔥,yellow,0.8847754892426457,0.3306250147647497,賣壓比例,90.54545593261719,-0.031290269080242884,11,92.90908813476562
2022-11-17,3272.TWO,東碩,yellow,0.6227668826200862,0.5911346824592669,停損,40.785283608791346,-0.15254049508782783,4,47.79658889770508
2022-11-17,3693.TWO,營邦,yellow,0.9701016523329578,0.6516628705731927,賣壓比例,103.73836875172843,0.422721403605563,75,72.61685939526983
2022-11-17,4129.TWO,聯合,yellow,0.4500067590926836,0.8666246177188208,賣壓比例,40.86554010905873,0.2199564650682634,41,33.33767709145096
2022-11-17,5251.TWO,天鉞電,yellow,1.0,0.5361251567476786,停損,27.950000762939453,-0.08644206862941625,14,30.399999618530273
2022-11-18,1795.TW,美時,yellow,1.0,0.4467644171074743,賣壓比例,221.21427463840794,0.22897844942601822,25,179.14575481414795
2022-11-18,2468.TW,華經,yellow,1.0,0.571236263801228,停損,26.242877998764815,-0.1052089115168999,17,29.137997737771702
2022-11-18,2753.TW,八方雲集,yellow,1.0,0.7247377893278737,賣壓比例,175.61674200176623,0.0513698330274718,75,166.1118496981534
2022-11-18,6023.TWO,元大期,yellow,0.7317331529017811,0.9729738660636267,賣壓比例,42.89286289685827,0.03233367121950428,86,41.31529332037566
2022-11-18,6245.TWO,立端,yellow,1.0,0.7588644241517805,賣壓比例,76.18044538204269,0.09450839838589245,30,69.23239327640087
2022-11-21,5284.TW,jpp-KY,yellow,1.0,0.7387585574578523,賣壓比例,136.66130358333788,1.447931578331864,136,55.69415990001984
2022-11-21,5489.TWO,彩富,yellow,1.0,0.8344764980542415,停損,33.90414578755696,-0.0951142936203184,11,37.2272060379968
2022-11-21,6643.TWO,M31,yellow,1.0,0.7229662677294872,賣壓比例,447.1151461068491,0.24311265004359575,103,357.98920495440143
2022-11-21,8072.TW,陞泰,yellow,0.9280265473360736,0.8383949775635943,停損,27.313566032781395,-0.09228825221136225,11,29.89788714216248
2022-11-22,1443.TW,立益,yellow,1.0,0.6397215560961451,賣壓比例,20.5,-0.0782482060566517,14,22.100000381469727
2022-11-22,8401.TWO,白紗科,yellow,1.0,0.5798822796814131,停損,14.774015406942214,-0.1045894836091523,2,16.392613609775843
2022-11-23,3289.TWO,宜特,yellow,1.0,0.6904980818140078,停損,70.0740164606641,-0.09133000413134615,3,76.62382099595813
2022-11-23,5009.TWO,榮剛,yellow,1.0,0.544647392932534,賣壓比例,45.014862930202554,0.6178537602303539,109,27.723568813941974
2022-11-23,5213.TWO,亞昕,yellow,1.0,0.7314413061169902,賣壓比例,15.379381966212103,-0.053161836447474055,25,16.143143742715523
2022-11-24,3466.TWO,德晉,yellow,1.0,0.3833390178445839,停損,27.850000381469727,-0.08366458020205012,9,30.200000762939453
2022-11-24,4763.TW,材料*-KY,yellow,1.0,0.7733644362297594,賣壓比例,57.21280318403505,4.133871439933603,174,11.13149882783806
2022-11-24,6139.TW,亞翔,yellow,1.0,0.8801524858433207,賣壓比例,35.10564336107664,0.19566512220313262,52,29.21781233739774
2022-11-24,6263.TWO,普萊德,yellow,1.0,0.7675720336024907,賣壓比例,74.36805425823064,0.10182311218772591,32,67.13899023092556
2022-11-25,1465.TW,偉全,yellow,1.0,0.9297487996525241,賣壓比例,12.183349824092907,-0.009408697140120804,60,12.22686152122113
2022-11-25,6785.TWO,昱展新藥,yellow,1.0,0.46357367697083895,賣壓比例,184.6674274301784,0.708435695851333,77,107.72266715932115
2022-11-28,1442.TW,名軒,yellow,1.0,0.5886069648534473,賣壓比例,29.466022093464545,-0.011531826162064142,22,29.634399600411225
2022-11-28,1810.TW,和成,yellow,1.0,0.6155307018534215,停損,18.2437935522042,-0.12390562881583042,10,20.685877871989376
2022-11-28,4126.TWO,太醫,yellow,0.9892331673073814,0.9076382255524965,賣壓比例,62.61148276829211,0.01225585413254384,31,61.49800879166826
2022-11-28,8478.TW,東哥遊艇,yellow,1.0,0.0,停損,279.1022675612877,-0.10494916792693285,16,309.8035406616777
2022-11-29,1218.TW,泰山,yellow,1.0,0.7071488301266347,停損,34.261715008084614,-0.11978807362263175,4,38.66740460022064
2022-11-29,1268.TWO,漢來美食,yellow,1.0,0.8813541256809038,賣壓比例,118.42306816216671,-0.0020621324041717242,73,117.97618997508081
2022-11-29,1584.TWO,精剛,yellow,1.0,0.5706915245896145,停損,20.282305166234487,-0.09960002026291989,6,22.380475166596703
2022-11-29,3444.TWO,利機,yellow,1.0,0.5425153668906681,停損,61.057412668272775,-0.08972098102734713,13,66.64717676637136
2022-11-29,4979.TWO,華星光,yellow,1.0,0.44302303886411654,提前停損,39.202861910996546,-0.06515240399565922,22,41.67424481311808
2022-11-29,6556.TWO,勝品,yellow,1.0,0.39332374447730667,停損,103.1683783791282,-0.12525297970101054,14,117.15731032578262
2022-11-30,2207.TW,和泰車,yellow,0.776949223396155,0.9100156413146503,停損,536.9204848197159,-0.06719960845732151,9,572.0132752912224
2022-11-30,2640.TWO,大車隊,yellow,1.0,0.855166905318184,賣壓比例,114.65349056377485,0.5259419166063578,126,74.84925943321757
2022-11-30,4523.TWO,永彰,yellow,0.5591398212082634,0.9092060447257431,賣壓比例,37.5837893902645,0.24263479602665386,59,30.10352189299879
2022-11-30,6180.TWO,橘子,yellow,1.0,0.8829957101727122,賣壓比例,63.16243053147122,0.1437796095719838,61,54.94154813478325
2022-11-30,8131.TW,福懋科,yellow,1.0,0.9048528479195935,賣壓比例,33.0462346060954,-0.03478088813273137,8,34.03077515518005
2022-12-01,3130.TW,一零四,yellow,1.0,0.7811553922680373,賣壓比例,165.4923095703125,0.012052767666404972,32,162.58164809759995
2022-12-01,4162.TWO,智擎,yellow,1.0,0.38460495139873296,停損,113.22298177083333,-0.1200368058952331,5,127.81812522589523
2022-12-01,5511.TWO,德昌,yellow,1.0,0.9180731726781692,賣壓比例,25.46189036578859,-0.015702267490682466,15,25.71524382655594
2022-12-01,6109.TWO,亞元,yellow,0.8779756115573006,0.7360218811244792,停損,15.604617749428877,-0.08169250151242288,8,16.885236309791885
